path,corpus,speaker,split,orig_label,emotion,label_idx
data\raw\meld\audio\test\dia64_utt0.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia770_utt7.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia1026_utt15.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia126_utt12.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia766_utt3.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia272_utt2.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia794_utt1.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia605_utt1.wav,meld,Man,train,anger,angry,0
data\raw\meld\audio\test\dia17_utt8.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia833_utt5.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia431_utt6.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia766_utt5.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia592_utt3.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia599_utt10.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\test\dia75_utt4.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\test\dia160_utt4.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\test\dia45_utt6.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\train\dia483_utt1.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia698_utt0.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia423_utt6.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia72_utt9.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\train\dia960_utt6.wav,meld,Allesandro,train,anger,angry,0
data\raw\meld\audio\train\dia232_utt7.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia85_utt5.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia438_utt0.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia163_utt1.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia828_utt13.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia260_utt11.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\test\dia70_utt11.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia317_utt9.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\dev\dia25_utt5.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\train\dia714_utt4.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\test\dia9_utt13.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\train\dia188_utt4.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia532_utt13.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia51_utt5.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia761_utt0.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia242_utt3.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\test\dia162_utt5.wav,meld,Mike,test,anger,angry,0
data\raw\meld\audio\dev\dia49_utt6.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\dev\dia19_utt3.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia835_utt9.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\test\dia268_utt10.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia615_utt14.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia208_utt6.wav,meld,Danny,train,anger,angry,0
data\raw\meld\audio\train\dia530_utt8.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia276_utt2.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia407_utt0.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia25_utt4.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\test\dia73_utt10.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\train\dia423_utt7.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia38_utt0.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\test\dia54_utt3.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\test\dia230_utt4.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia495_utt2.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia696_utt6.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia926_utt4.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia592_utt10.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia410_utt2.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia699_utt2.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\dev\dia83_utt0.wav,meld,Monica,dev,anger,angry,0
data\raw\meld\audio\train\dia599_utt2.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia147_utt4.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia766_utt2.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia819_utt5.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia699_utt3.wav,meld,The Lurker,train,anger,angry,0
data\raw\meld\audio\train\dia518_utt1.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia869_utt12.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia933_utt14.wav,meld,Gunther,train,anger,angry,0
data\raw\meld\audio\train\dia1012_utt10.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia273_utt1.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\dev\dia98_utt2.wav,meld,Jeannine,dev,anger,angry,0
data\raw\meld\audio\test\dia37_utt0.wav,meld,Janice,test,anger,angry,0
data\raw\meld\audio\test\dia113_utt0.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\train\dia236_utt13.wav,meld,The Vendor,train,anger,angry,0
data\raw\meld\audio\train\dia932_utt7.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia69_utt1.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\test\dia222_utt12.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia496_utt7.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia5_utt2.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia206_utt9.wav,meld,Carol,train,anger,angry,0
data\raw\meld\audio\train\dia854_utt2.wav,meld,Dr. Green,train,anger,angry,0
data\raw\meld\audio\train\dia493_utt12.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia946_utt7.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia49_utt21.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia907_utt7.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia700_utt3.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia508_utt22.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\dev\dia92_utt11.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\test\dia12_utt3.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\test\dia134_utt3.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia339_utt3.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia17_utt24.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\test\dia196_utt12.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\test\dia175_utt17.wav,meld,Tag,test,anger,angry,0
data\raw\meld\audio\train\dia907_utt3.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia285_utt7.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia144_utt2.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\dev\dia90_utt5.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\train\dia897_utt0.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia233_utt0.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\train\dia234_utt11.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia5_utt0.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia189_utt13.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia745_utt7.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia72_utt5.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\train\dia70_utt7.wav,meld,Peter,train,anger,angry,0
data\raw\meld\audio\test\dia184_utt4.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\dev\dia72_utt14.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\dev\dia92_utt8.wav,meld,Rachel,dev,anger,angry,0
data\raw\meld\audio\train\dia112_utt2.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\test\dia80_utt7.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\test\dia159_utt0.wav,meld,Joanna,test,anger,angry,0
data\raw\meld\audio\test\dia73_utt2.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\dev\dia82_utt1.wav,meld,Chandler,dev,anger,angry,0
data\raw\meld\audio\test\dia154_utt8.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\test\dia45_utt0.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia923_utt10.wav,meld,Janice,train,anger,angry,0
data\raw\meld\audio\train\dia296_utt5.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia658_utt11.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia849_utt10.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia596_utt0.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia237_utt8.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\dev\dia49_utt3.wav,meld,Susan,dev,anger,angry,0
data\raw\meld\audio\dev\dia26_utt12.wav,meld,Rachel,dev,anger,angry,0
data\raw\meld\audio\train\dia868_utt0.wav,meld,Cecilia,train,anger,angry,0
data\raw\meld\audio\test\dia264_utt1.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia1025_utt10.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia939_utt0.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\test\dia183_utt3.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\test\dia210_utt4.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\dev\dia73_utt0.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia518_utt3.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia707_utt12.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia596_utt10.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\dev\dia17_utt0.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\train\dia759_utt5.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia835_utt7.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia312_utt9.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia254_utt9.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia304_utt8.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia26_utt15.wav,meld,Monica,dev,anger,angry,0
data\raw\meld\audio\dev\dia88_utt4.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\test\dia125_utt18.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia747_utt12.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia596_utt15.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia572_utt7.wav,meld,Sick Bastard,train,anger,angry,0
data\raw\meld\audio\train\dia930_utt15.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia1005_utt20.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\test\dia205_utt1.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia78_utt2.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\test\dia279_utt2.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\test\dia198_utt8.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia352_utt1.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia260_utt1.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia277_utt3.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia260_utt6.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\train\dia351_utt0.wav,meld,Dr. Green,train,anger,angry,0
data\raw\meld\audio\train\dia45_utt3.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia1036_utt15.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\dev\dia72_utt7.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\train\dia874_utt8.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia592_utt13.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia615_utt10.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia807_utt1.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia210_utt3.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia113_utt1.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia117_utt7.wav,meld,Ross,test,anger,angry,0
data\raw\meld\audio\train\dia644_utt7.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia173_utt6.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia722_utt2.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\dev\dia5_utt6.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia1011_utt11.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\dev\dia108_utt6.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\train\dia15_utt6.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia430_utt3.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia1017_utt7.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\train\dia275_utt16.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia431_utt13.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\train\dia955_utt1.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia477_utt15.wav,meld,Chandler,train,anger,angry,0
data\raw\meld\audio\test\dia15_utt5.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia29_utt8.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia108_utt3.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\train\dia206_utt12.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia445_utt18.wav,meld,Dr. Green,train,anger,angry,0
data\raw\meld\audio\train\dia615_utt3.wav,meld,All,train,anger,angry,0
data\raw\meld\audio\test\dia12_utt4.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia206_utt16.wav,meld,Susan,train,anger,angry,0
data\raw\meld\audio\test\dia16_utt9.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia888_utt17.wav,meld,Emily,train,anger,angry,0
data\raw\meld\audio\train\dia785_utt1.wav,meld,Phoebe/Waitress,train,anger,angry,0
data\raw\meld\audio\train\dia312_utt2.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia466_utt12.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\dev\dia17_utt3.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia184_utt17.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia561_utt5.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia328_utt0.wav,meld,Jill,train,anger,angry,0
data\raw\meld\audio\test\dia72_utt7.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\train\dia148_utt3.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia478_utt10.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\train\dia351_utt5.wav,meld,Dr. Green,train,anger,angry,0
data\raw\meld\audio\train\dia74_utt5.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\dev\dia27_utt6.wav,meld,Monica,dev,anger,angry,0
data\raw\meld\audio\train\dia759_utt10.wav,meld,Janice,train,anger,angry,0
data\raw\meld\audio\train\dia39_utt15.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia464_utt20.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia49_utt10.wav,meld,Phoebe,dev,anger,angry,0
data\raw\meld\audio\train\dia153_utt11.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\test\dia56_utt4.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\dev\dia73_utt2.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\train\dia505_utt12.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\dev\dia70_utt0.wav,meld,Ross,dev,anger,angry,0
data\raw\meld\audio\test\dia112_utt6.wav,meld,Phoebe,test,anger,angry,0
data\raw\meld\audio\test\dia41_utt1.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\test\dia259_utt12.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia572_utt8.wav,meld,Evil Bitch,train,anger,angry,0
data\raw\meld\audio\train\dia182_utt3.wav,meld,Rachel,train,anger,angry,0
data\raw\meld\audio\train\dia1018_utt6.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia983_utt7.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\test\dia65_utt6.wav,meld,Chandler,test,anger,angry,0
data\raw\meld\audio\train\dia771_utt16.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\test\dia34_utt14.wav,meld,Rachel,test,anger,angry,0
data\raw\meld\audio\test\dia106_utt0.wav,meld,Joey,test,anger,angry,0
data\raw\meld\audio\train\dia351_utt12.wav,meld,Ross,train,anger,angry,0
data\raw\meld\audio\train\dia679_utt14.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia431_utt11.wav,meld,Phoebe,train,anger,angry,0
data\raw\meld\audio\dev\dia109_utt4.wav,meld,Joey,dev,anger,angry,0
data\raw\meld\audio\test\dia120_utt17.wav,meld,Monica,test,anger,angry,0
data\raw\meld\audio\train\dia329_utt4.wav,meld,Monica,train,anger,angry,0
data\raw\meld\audio\dev\dia5_utt3.wav,meld,Rachel,dev,anger,angry,0
data\raw\meld\audio\test\dia246_utt8.wav,meld,Tour Guide,test,anger,angry,0
data\raw\meld\audio\train\dia704_utt1.wav,meld,Joey,train,anger,angry,0
data\raw\meld\audio\train\dia572_utt6.wav,meld,Evil Bitch,train,anger,angry,0
data\raw\meld\audio\train\dia615_utt2.wav,meld,All,train,disgust,disgust,1
data\raw\meld\audio\train\dia122_utt12.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\train\dia45_utt1.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\test\dia120_utt9.wav,meld,Monica,test,disgust,disgust,1
data\raw\meld\audio\train\dia208_utt0.wav,meld,Danny,train,disgust,disgust,1
data\raw\meld\audio\train\dia666_utt3.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia255_utt4.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\train\dia436_utt3.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia1038_utt5.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\train\dia466_utt3.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\train\dia1010_utt3.wav,meld,All,train,disgust,disgust,1
data\raw\meld\audio\train\dia130_utt3.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia911_utt5.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia195_utt3.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\train\dia515_utt3.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\train\dia792_utt6.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\train\dia1005_utt6.wav,meld,Larry,train,disgust,disgust,1
data\raw\meld\audio\train\dia886_utt12.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\test\dia123_utt13.wav,meld,Phoebe,test,disgust,disgust,1
data\raw\meld\audio\train\dia388_utt6.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia34_utt13.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\train\dia744_utt10.wav,meld,Shelley,train,disgust,disgust,1
data\raw\meld\audio\train\dia245_utt10.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\dev\dia91_utt6.wav,meld,Ross,dev,disgust,disgust,1
data\raw\meld\audio\test\dia170_utt3.wav,meld,Phoebe,test,disgust,disgust,1
data\raw\meld\audio\train\dia754_utt1.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\train\dia861_utt14.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\train\dia623_utt0.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia554_utt12.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\test\dia254_utt14.wav,meld,Ross,test,disgust,disgust,1
data\raw\meld\audio\train\dia93_utt6.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\train\dia399_utt0.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\train\dia145_utt9.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\test\dia259_utt10.wav,meld,Monica,test,disgust,disgust,1
data\raw\meld\audio\train\dia568_utt0.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\train\dia420_utt4.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia222_utt16.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\train\dia82_utt6.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\test\dia17_utt14.wav,meld,Ross,test,disgust,disgust,1
data\raw\meld\audio\train\dia637_utt5.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\train\dia950_utt3.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\test\dia205_utt6.wav,meld,Chandler,test,disgust,disgust,1
data\raw\meld\audio\train\dia112_utt4.wav,meld,Ross,train,disgust,disgust,1
data\raw\meld\audio\dev\dia98_utt1.wav,meld,Monica,dev,disgust,disgust,1
data\raw\meld\audio\train\dia410_utt0.wav,meld,Carl,train,disgust,disgust,1
data\raw\meld\audio\test\dia210_utt6.wav,meld,Chandler,test,disgust,disgust,1
data\raw\meld\audio\train\dia300_utt8.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia195_utt11.wav,meld,Rachel,train,disgust,disgust,1
data\raw\meld\audio\train\dia16_utt2.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia145_utt15.wav,meld,Joey,train,disgust,disgust,1
data\raw\meld\audio\train\dia921_utt4.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia592_utt1.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\dev\dia37_utt7.wav,meld,All,dev,disgust,disgust,1
data\raw\meld\audio\train\dia839_utt12.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia650_utt5.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\test\dia165_utt3.wav,meld,Rachel,test,disgust,disgust,1
data\raw\meld\audio\train\dia321_utt10.wav,meld,Phoebe,train,disgust,disgust,1
data\raw\meld\audio\train\dia12_utt4.wav,meld,Chandler,train,disgust,disgust,1
data\raw\meld\audio\dev\dia76_utt14.wav,meld,Ross,dev,disgust,disgust,1
data\raw\meld\audio\train\dia255_utt13.wav,meld,Monica,train,disgust,disgust,1
data\raw\meld\audio\test\dia169_utt18.wav,meld,Joey,test,disgust,disgust,1
